ticker,cik
GLBZ,0000890066
ECRO,0001300317
MSBB,0001967306
STI,0001881551
CLRO,0000840715
CFOO,0001310630
SNTW,0001619096
PRZO,0001916241
GREE,0001844971
BRGX,0001593184
PT,0001716338
TKLF,0001836242
TIRX,0001782941
CANF,0001536196
PETV,0001512922
MBRX,0001659617
CCTG,0001931717
PBMLF,0001319150
LFWD,0001607962
USNU,0001089815
RLBY,0000034285
HBIO,0001123494
PGFF,0001902700
NCRA,0001756180
DTCK,0001949478
SISI,0001300734
CYCU,0001868419
SOS,0001346610
LIQT,0001307579
FEBO,0001957001
QMCI,0001101433
ZCRMD,0001425061
BNAI,0001838163
STFS,0002003061
ALUR,0001964979
ELSE,0000351789
EQ,0001746466
KAPA,0001962011
LDDFF,0001919776
VXTRF,0001847368
NEHC,0002028336
BRTX,0001505497
PHGE,0001739174
FRSX,0001691221
DWIS,0001192323
INEO,0001933951
LSPKF,0001917076
IONI,0001580490
GOVX,0000832489
NXPL,0001058307
UCAR,0001939780
COSM,0001474167
BOLT,0001641281
SYBX,0001527599
AXDX,0000727207
NVFY,0001473334
RLYB,0001739410
MEIP,0001262104
SFHG,0001926792
OXBR,0001584831
ATAO,0001570937
PMNT,0001849221
LIDR,0001818644
XIN,0001398453
AIRI,0001009891
MOB,0001898643
INAB,0001740279
SRXH,0001471727
AFMD,0001608390
BRN,0000010048
GTII,0000356590
JCTC,0000885307
LNBY,0001672572
GEBRF,0001570843
CWBHF,0001750155
GP,0001584547
EKSO,0001549084
NTRP,0000788611
MXC,0000066418
PAVM,0001624326
BIXT,0001445815
MRKR,0001094038
PIAC,0000845385
CSRIF,0001928345
MSGM,0001821175
SRRE,0001083490
ILAL,0001657214
TAIT,0000942126
YYAI,0001674440
PLCKF,0001848782
GUER,0001832487
EQS,0000878932
APAAF,0001419336
ORGS,0001460602
ONMD,0001849380
GOVB,0001978811
IRVRF,0001666782
LPSIF,0001472466
STLY,0000797465
EXDW,0001634293
CMBM,0001738177
CRWE,0001103833
GWAV,0001589149
RLMD,0001553643
WXM,0001979610
DLPN,0001282224
ULY,0001603652
ICU,0001831868
SPRS,0000747540
PRPH,0000868278
GPUS,0000896493
QMMM,0001971542
CLRB,0001279704
ERNA,0000748592
PWM,0001765850
FMST,0001935418
CODX,0001692415
NXTC,0001661059
XTLB,0001023549
TRUG,0001857086
AHNRF,0001304409
THMG,0000711034
IMNN,0000749647
RMSL,0001412126
STRM,0001008586
HLGN,0001840292
EDUC,0000031667
BLRX,0001498403
REBN,0001707910
FAAS,0001844981
BNGO,0001411690
NERV,0001598646
HYEX,0001630176
BPT,0000850033
PGHL,0001966678
SYNX,0001976443
ANTE,0001413745
ABP,0001893219
HTCR,0001892322
CVR,0000019871
ZONE,0001956741
NITO,0001789192
SPPL,0001948697
BLBX,0001567900
BTCY,0001630113
BSLK,0001841125
BCDA,0000925741
MI,0001958713
KTEL,0000845819
CSCI,0001113423
SANW,0001477246
HOTH,0001711786
SCNX,0001382574
ECDA,0001922858
IVDN,0001190370
FLGC,0001790169
WCT,0001990251
PTPI,0001815903
PAIYY,0001757143
BLNE,0001534708
KVLQF,0001439604
UPYY,0001677897
SSKN,0001051514
WETH,0001826660
SEVCF,0001840416
CUBT,0001400271
SKK,0001991261
GLXG,0001905920
TLPH,0001427925
UAVS,0000008504
DUO,0001750593
SBEV,0001553788
IMRN,0001660046
USEA,0001912847
CMRZF,0001700553
BLMH,0001996210
PETZ,0001684425
SNSE,0001829802
JPOTF,0001061612
HEXPF,0001873371
ATHA,0001620463
VSTE,0001964630
PMHS,0001265521
DATS,0001648960
AGMRF,0002022059
MIGI,0001218683
YBGJ,0000895464
ORKT,0001979407
AEI,0001750106
SAIH,0001847075
KRKR,0001779476
LBCMF,0001580110
DXYN,0000029332
DPRO,0001786286
BTOG,0001735556
GVH,0001978527
AWX,0001061069
IOTR,0001997637
JL,0001948436
QURT,0001549631
PBSV,0001304161
NKLAQ,0001731289
PRPO,0001043961
PSTV,0001095981
ATBHF,0001592104
PCMC,0001141964
HKPD,0002007702
BHAT,0001759136
SLNH,0000064463
KPRX,0001372514
JTAI,0001861622
DUKR,0001638911
RMCF,0001616262
ASTC,0001001907
GDHG,0001928340
RETO,0001687277
VIVC,0001703073
LVRLF,0001168981
MCVT,0001425355
PSIG,0001997201
RNAZ,0001829635
SIREF,0001577783
BBGI,0001099160
TESI,0001514056
AIHS,0001711012
FTEL,0001928581
KXIN,0001713539
VS,0001701963
APRE,0001781983
LRRIF,0001992500
FLYE,0001975940
NMREF,0001519457
SCKT,0000944075
CHSN,0001825349
AQMS,0001621832
SNBH,0001358633
NRIS,0001603793
SDCH,0001022505
MTR,0000313364
MNTS,0001781162
IBIO,0001420720
ELECF,0001817083
CPOP,0001807389
GSIW,0001954269
POAI,0001446159
BMNM,0001275477
MGRX,0001938046
ADXN,0001574232
GPMTF,0001677084
FDCT,0001722731
CAPS,0000887151
BKUCF,0001463978
NPRFF,0001859022
MSTH,0001790320
CARM,0001485003
LEVGQ,0001834974
HUSA,0001156041
DWTX,0001818844
PHIL,0000704172
CYN,0001874097
BREA,0001939965
BASA,0001448705
ARTW,0000007623
FORD,0000038264
SONM,0001178697
INBS,0001725430
CISO,0001777319
GEDC,0001174891
BETRF,0001464165
VERTF,0001178526
KRTL,0001288614
EVAX,0001828253
PFHO,0001138476
MOJO,0001414953
BTAI,0001720893
BMRA,0000073290
VYND,0001745078
AMBO,0001494558
PHIO,0001533040
LGCXF,0001921582
CNFR,0001502292
RTC,0001381074
BHSIF,0001432588
VRME,0001104038
HMBL,0001119190
SQFT,0001080657
GIPR,0001651721
MWG,0001941500
SGMA,0000915358
ACXP,0001736243
GPUSF,0001708160
MFBI,0002024899
KLYG,0001372114
BRKCF,0001019742
EFOI,0000924168
CRGH,0001798458
CLWT,0001026662
ASST,0001920406
EEIQ,0001781397
INTS,0001567264
DSS,0000771999
LCTC,0001493137
LMFA,0001640384
INBP,0001016504
SUGP,0001969863
LILIF,0001689448
TPET,0001898766
TIKK,0000096885
HCTI,0001839285
ONEI,0001388295
OMH,0001944902
SLXN,0002022416
FBGL,0001938534
SHFS,0001854963
APCX,0001070050
SMTK,0001817760
MSN,0000032621
INTI,0001042418
WATT,0001575793
PMCB,0001157075
LBSR,0001172178
AMST,0001807166
BCLI,0001137883
WRPT,0001842138
DHAI,0001883788
MYNZ,0001874252
AIMD,0001014763
CYCA,0001383088
MHUA,0001835615
ECTM,0001487798
NYMXF,0001018735
GURE,0000885462
IFBD,0001815566
PNTZF,0001539472
SCND,0000087802
MMA,0001981519
TSBX,0001764974
SEED,0001321851
GPOX,0001673475
YJ,0001759614
ELVG,0001741489
TNMG,0002013186
VSME,0001951294
GXAI,0001895618
PLAG,0001117057
FRECF,0001816133
BNRG,0001901215
PET,0001842356
AMZE,0001880343
CLIK,0002020027
AYTU,0001385818
TWG,0001978057
VSMR,0001370292
CEIN,0001309082
AGH,0002009312
HCWB,0001828673
LISMF,0001643715
FXBY,0001068897
MFI,0001940941
EVGN,0001574565
IVP,0001939365
SKAS,0001128281
KWIK,0001884164
GV,0001892274
BURU,0001814215
UECXF,0001834607
MTVA,0001638287
CYCN,0001755237
SDOT,0001701756
LNKS,0001972074
DROR,0001282980
GTHP,0000924515
STME,0001493712
CVAT,0001376793
MARPS,0000062362
XERI,0001481504
ENMI,0001300781
HLRTF,0001418149
JAGX,0001585608
JCSE,0001905511
TRAW,0001130598
RVYL,0001419275
GNPX,0001595248
XTIA,0001529113
HTOO,0001819794
WTO,0001789299
RDGA,0000812152
DDC,0001808110
CTXR,0001506251
COPAF,0001420049
AIFU,0001413855
CDTG,0001793895
IBO,0001834105
CHRO,0001919246
SUNE,0000022701
ENZN,0000727510
EONR,0001842556
VMAR,0001813783
CPIVF,0001712294
TINFF,0001864597
LIMX,0001803977
SOWG,0001490161
ADN,0001744494
AREB,0001648087
ILAG,0001814963
NWTG,0001934245
AICOF,0001878098
STRR,0000707388
LSH,0001996192
TNON,0001560293
RYDE,0001971115
BIAF,0001712762
INTJ,0001916416
GRHI,0000894501
NLSP,0001783036
CBIH,0001411057
SRM,0001956744
HWH,0001897245
HCWC,0001948864
CARV,0001016178
HIHO,0001026785
GRNQ,0001597846
MMTRS,0000066496
EWSB,0002013792
XCRT,0001138586
LYRA,0001327273
SINT,0001269026
ZCAR,0001854275
BTBD,0001718224
LCFY,0001875547
BNET,0000875729
LDWY,0000875355
GSUN,0001826376
SRCO,0000318299
GHST,0001121795
SRNW,0001321517
PURE,0001006028
WNW,0001787803
INDP,0001857044
BQ,0001815021
KIQSF,0001161814
ABTS,0001864055
HGGCF,0001368003
YERBF,0001978133
APLM,0001944885
ASNS,0001141284
TRBMF,0001406944
TIGCF,0001387473
CRYM,0001533030
RITE,0001096296
INTE,0001850262
TCRI,0001481443
RDGT,0001856084
MRM,0001819704
CWD,0001627282
OTRK,0001136174
CLEU,0001775085
LIPO,0001347242
TRXA,0001437750
WOK,0001929783
SPHL,0002002236
PPBT,0001614744
NCI,0001916331
MCUJF,0001133519
MOVE,0001734750
IVDA,0001397183
TBH,0001903595
APM,0001734005
XELB,0001083220
GULTU,0001565146
BFRI,0001858685
SOGP,0001783407
AEMD,0000882291
LNTO,0002006925
ALBT,0001630212
WAFU,0001716770
PMAX,0002012096
EVTV,0001563568
AIMI,0000946644
SNGX,0000812796
FFLO,0001543652
TRRFF,0001713979
CPHI,0001106644
SSY,0000096793
ACUT,0001850767
DEVS,0001854480
VERB,0001566610
EUEMF,0001993599
RBNE,0002039060
CREV,0001960208
LUCY,0001808377
QWTR,0001487091
VISL,0001565228
DMN,0002000640
CNEY,0001780785
BABB,0001123596
LGCB,0001969401
RIME,0000923601
FHLD,0001386044
BRQSF,0001650575
IBG,0001924482
ELWS,0001944399
GTBP,0000109657
ZTSTF,0001047227
SOPA,0001817511
GLVT,0001693687
NKGN,0001845459
LOBO,0001932072
SLTN,0001508786
HWNI,0001413891
SLE,0001621672
SVBL,0001031093
CDT,0001896212
TNLX,0000099106
SIGY,0001642159
KAVL,0001762239
HLYK,0001680139
MITQ,0001770236
ONFO,0001825452
WKHS,0001425287
CLSH,0001522222
SNOA,0001367083
AEON,0001837607
NCNA,0001709626
APYP,0001568969
CHNR,0000793628
EATBF,0001978151
CPMV,0000836564
MINM,0001467761
BZYR,0000724445
SOBR,0001425627
OP,0001869467
LIFD,0001391135
ZKIN,0001687451
GLNS,0001375348
ZDPY,0001279620
LRHC,0001879403
CIGL,0002001794
QTZM,0001663038
BMTM,0001568385
UGRO,0001706524
ADIA,0001160420
POLA,0001622345
NMEX,0001415744
FDXTF,0001970125
CELZ,0001187953
CMCT,0000908311
AAMTF,0001327899
FGI,0001864943
CEAD,0001482541
APTOF,0000882361
RKDA,0001469443
BKYI,0001019034
IDAI,0001718939
TWOSF,0000877028
IMCC,0001792030
CHEK,0001610590
CMND,0001892500
BGLC,0001737523
AVCRF,0001355736
VADP,0001700849
NROM,0000709005
ATXG,0001650101
SPFX,0001807893
CMGHF,0001169760
TRNR,0001785056
MEGL,0001881472
BMXI,0001122993
GARWF,0001403870
FGNV,0001687919
HOFV,0001708176
MAGE,0001515317
DSNY,0001099369
HIGR,0001807616
ECIA,0000930775
CVSI,0001510964
BICX,0001443863
SMX,0001940674
CNTGF,0001757097
UUU,0000102109
KLTO,0001907223
AMIX,0001617867
XAGE,0001842939
RSLS,0001427570
ICCT,0001906133
VSBGF,0001757207
BON,0001816815
GCTK,0001506983
TARSF,0001409036
CTNT,0001951667
ADMT,0000849401
FTFT,0001066923
ATNF,0001690080
SNTG,0001810467
RSMXF,0001858994
PTN,0000911216
VSA,0001592560
WHLR,0001527541
TTOO,0001492674
PEVM,0001879848
VIZNF,0001704476
RLYGF,0001829538
TRLEF,0001648636
DRMA,0001853816
NGTF,0001593001
SOAR,0001853070
REDRF,0001898404
SBFM,0001402328
DFLI,0001847986
RHEP,0001004724
NCPL,0001414767
YJGJ,0001699709
AZTR,0001701478
NAAS,0001712178
PKKFF,0001558924
ADIL,0001513525
GESI,0001955083
EVOK,0001403708
XBIO,0001534525
VRAX,0001885827
MVNC,0001439264
NUWE,0001506492
RYES,0001424864
BUDZ,0001393772
ALZN,0001677077
CERO,0001870404
XWEL,0001410428
MYNAY,0001850453
NZERF,0001509705
OCLN,0001419793
AHRO,0001338929
IMTE,0001668438
FUST,0001636051
ELDCF,0001572236
TCRT,0001107421
ICON,0001995574
CBDS,0001360442
KSEZ,0001945619
OCTO,0001892492
SPRC,0001611746
PRFX,0001801834
SNES,0001680378
LTUM,0001415332
KNOS,0001108248
XYLB,0001577351
HSTA,0001813603
BDCC,0001495648
NUMD,0001543637
PRSO,0000890394
GBR,0000105744
GGLXF,0000800523
LPTV,0001643988
ACON,0001635077
CGDXF,0001479480
XONI,0002040753
SMREF,0001480313
AGMH,0001705402
LMRMF,0001588837
NRRWF,0001680637
AYRO,0001086745
PSYCF,0001847706
ENSC,0001716947
SONN,0001106838
HIRU,0000925779
JWEL,0001805594
OHCS,0001892025
ILUS,0001496383
SYTA,0001649009
XRTX,0001729214
KZIA,0001075880
GLTO,0001800315
BLNC,0001632121
PW,0001532619
FMTO,0001888151
ALDS,0001755101
BPTSY,0001768946
XYLO,0001618500
OGEN,0001174940
ROYL,0001694617
IRME,0001839133
KTTA,0001841330
TOVX,0000894158
DTCB,0001870600
WINT,0000946486
TRCK,0001045942
PUCCF,0001727428
VEEE,0001855509
PKTX,0001128189
DPLS,0000866439
IPDN,0001546296
HAO,0001954594
BGAVF,0001500620
ZAPP,0001955104
HSCS,0001468492
ONAR,0001682265
SBIG,0001801602
WLGS,0001899658
MBIO,0001680048
INM,0001728328
CNET,0001376321
SNRG,0001652539
GTLL,0000932021
VPRB,0001376231
FUNI,0001502966
JXG,0001546383
SGLY,0001422892
OVTZ,0001107280
WAST,0001515139
QNRX,0001671502
RDHL,0001553846
IXHL,0001873875
BDRX,0001643918
MITI,0000802257
LICYF,0001828811
KANT,0001445283
GITS,0001911545
NDRA,0001681682
CBLO,0001882781
HEPA,0001583771
MGAM,0001886362
VIVS,0001497253
NUVI,0001410708
INKW,0001585380
DEFG,0001874907
TOBAF,0001823375
VERO,0001409269
FTSP,0001319643
HAMRF,0001868866
BOXL,0001624512
NAOV,0001326706
ORMNF,0001458057
PALI,0001357459
TOFB,0000730349
BCUFF,0001477201
ARTL,0001621221
SRGZ,0001401835
KCRD,0001696025
ATMH,0001484674
SEAV,0001763660
HCNWF,0001887603
NBY,0001389545
TTNP,0000910267
RELI,0001812727
UOKA,0001741534
RECHF,0002056751
AGRI,0001826397
GIDMF,0001858400
SXTP,0001946563
LIXT,0001335105
FRGT,0001687542
KWE,0001889823
SILO,0001514183
SNPX,0001571934
CNSP,0001729427
THAR,0001861657
CRKN,0001761696
MTNB,0001582554
EYEN,0001682639
HVGDF,0000921968
SRAX,0001538217
IMIMF,0001866146
ISPC,0001558569
XXII,0001347858
TGL,0001905956
NVVE,0001836875
OBLG,0000746210
TLLTF,0001761510
ENVB,0000890821
VIPRF,0001684662
CYAN,0000768408
FFNTF,0001783875
LUVU,0001374567
IGEX,0001442853
FWFW,0001492617
VLCN,0001829794
MGON,0001144392
MARK,0001368365
ASTI,0001350102
EDXC,0001109486
ALTX,0000775057
IDXG,0001054102
OLB,0001314196
GLMD,0001595353
SPRB,0001683553
ASRE,0001231339
AEHL,0001470683
BAOS,0001811216
SGBX,0001023994
VEST,0001594968
URZEF,0001398713
ADTX,0001726711
CISS,0001951067
TAOP,0001552670
OWPC,0001622244
AKAN,0001888014
PGOL,0001080448
XPON,0001894954
STEK,0001511820
EDBL,0001809750
BURCF,0001956232
TIVC,0001787740
JFBR,0001885408
ALDA,0001062506
QRON,0001689084
IWSH,0001279715
QLGN,0001460702
BLMZ,0001984014
MYSZ,0001211805
BENF,0001775734
VPER,0001133192
CMLS,0001058623
NULGF,0001502758
ITP,0001358190
VTAK,0001716621
AQB,0001603978
REVB,0001810560
CETX,0001435064
AUMN,0001011509
EEGI,0001043150
QNTM,0001771885
OZSC,0001679817
SBET,0001981535
SCNI,0001611747
SENR,0001576197
CNNN,0001182731
WHLT,0001025771
ISGIF,0001761640
NVSGF,0001415758
APVO,0001671584
STKH,0001828098
TANH,0001588084
WBUYF,0001946703
LXEH,0001814067
CASK,0001788230
STTDF,0001815128
PTOP,0001421981
LEBGF,0001935688
DGLY,0001342958
ZPHYF,0001613979
GETR,0001839608
BITTF,0001028357
PNYG,0001784058
CIPI,0001108645
CCOOF,0001853599
STQN,0000847942
CPMD,0001081938
GRST,0000792935
FOXO,0001812360
EZGO,0001806904
BBLG,0001419554
WOLV,0001424404
UNQL,0001281845
BJDX,0001704287
ZVSA,0001859007
AAUGF,0001905688
GPLB,0001392449
NXUR,0001722969
FAMI,0001701261
CMHSF,0001889352
PNST,0001852633
EGMCF,0001199392
LICN,0001876766
IBRLF,0001993313
CNRCF,0001996586
LDSN,0001737193
ABCFF,0001284237
USAQ,0000856984
BRST,0000764897
YHC,0001843165
VYST,0001308027
TGNT,0000846377
IPTNF,0001680513
CRCW,0001688126
ATCH,0001963088
UPC,0001809616
ILST,0001100788
LBUY,0001643721
OCEA,0001869974
TNFA,0001321834
BLIS,0001703625
AGTX,0001603345
GOGR,0001378866
MRIN,0001389002
AWHL,0000926617
VRRCF,0001717695
CRCE,0001911467
GCEHQ,0000748790
BLFR,0001547705
DHCC,0000844887
QIND,0001393781
HELOF,0001356452
ABQQ,0001605331
EFSH,0001599407
MMVVF,0001874074
AUUD,0001554818
SMCE,0001497230
OVATF,0001751058
SNAX,0001691936
CLRI,0001362516
TC,0001743340
AIXN,0000835662
SHPH,0001757499
SGD,0001959023
ELAB,0001840563
ENTO,0001604191
YBCN,0001284454
INTV,0001520118
GTCH,0001471781
GEGP,0001081188
FECOF,0000849997
BRVO,0001444839
GRTX,0001563577
WLDS,0001887673
PTOS,0001172069
CBMJ,0001452583
CLOW,0001619227
ALRTF,0001930419
DXF,0001499494
PITEF,0001995194
DBMM,0001127475
FRCB,0001132979
GRI,0001824293
CHKKF,0001731712
LGCP,0001661166
UK,0001821424
MRNJ,0001607004
SLRX,0001615219
UUSAF,0001919564
BPTH,0001133818
IVF,0001417926
PMVC,0001807765
KAYS,0001530746
BRWC,0001873213
PBFFF,0001990021
PEXZF,0001254435
TOGI,0001349706
MBYMF,0001818343
CLDVF,0001971260
ESMC,0000862668
CBDL,0001776073
HHHEF,0000825171
OILCF,0001922639
PRSI,0000079661
DFCO,0000725394
WORX,0001674227
GWSO,0001430300
TTGXF,0001436817
THURF,0001536811
PCSA,0001533743
LGHL,0001806524
ROVMD,0001827548
BSPK,0001409197
SKVI,0001085277
LITSF,0001978165
PAPL,0001938109
SVRE,0001894693
JFIL,0001517389
SYRA,0001922335
MDCE,0001404593
SGN,0001898474
PBLA,0001029125
YCBD,0001644903
MMEX,0001440799
ASFT,0001651992
PAXH,0001350156
KNW,0001074828
GNTOF,0001346917
ARRT,0001530425
GMER,0001454742
EMBYF,0001487615
PLSH,0001552189
TRVN,0001429560
SKYI,0001555017
GMPW,0001064722
LGMK,0001566826
SVUHF,0001973368
RGBP,0001589150
EMMA,0000822370
ENSV,0000319458
CBDY,0001586554
GFMH,0000820771
HGAS,0001817232
MMND,0001088638
ONCO,0001782107
EJH,0001769768
EVFM,0001618835
BBLR,0001873722
GRLF,0000915661
BEGI,0001483646
KRFG,0000774415
APDN,0000744452
CCCFF,0001953624
SPEV,0000764630
HLLK,0001331421
BELR,0001980034
PTCO,0001609258
VISM,0001082733
AIBT,0001763329
NUGN,0001593549
QTTOY,0001733298
EAWD,0001563298
CWPE,0001741220
CONC,0000790273
ISCO,0001355790
CAPC,0000814926
SRSG,0001434737
MNTR,0001599117
LQWC,0001060888
NRHI,0001680689
CAMG,0001419559
BRAXF,0001815476
SLDC,0001427644
EVLLF,0001733950
ETUGF,0001877430
ASII,0001464865
NGCG,0001061040
LINMF,0001066130
AVPMF,0001445467
LADX,0000799698
BSFC,0001730773
LKCOF,0001487839
MRPT,0001143994
NIMU,0000720762
CSUI,0001680132
AVRW,0001643301
NMHI,0001947861
ATXI,0001644963
RMESF,0001358654
DYNT,0000720875
NXEN,0001625288
ENRT,0001346022
VEII,0001417664
REOS,0001335288
CBDW,0001877461
BIGGQ,0000768835
STRZ,0000929351
SPQS,0000803097
VIRX,0001061027
VNTH,0001497130
GCAN,0001695473
OMQS,0000278165
MCOM,0001788841
MLRT,0001375793
HWKE,0001750777
UCLE,0001543623
FRZT,0001485074
NWPN,0001084937
TUTH,0001178660
RAKR,0001872292
SKFG,0001794942
CCCP,0001696411
SYGCF,0001917817
DREM,0001518336
SYIN,0001292490
ATVK,0001530185
ODYY,0001626644
SSOK,0001559157
USLG,0001536394
LYTHF,0001816319
ITOX,0001290658
DTII,0001533357
BDPT,0001575142
AIEV,0001912582
QSJC,0001753391
GSAC,0000890725
FBCD,0001370816
RMTG,0001760026
NNAX,0001132509
HUML,0002041890
QPRC,0000824416
ADD,0001747661
NSTM,0000912544
BOTY,0001407704
SAML,0001530163
OMTK,0001404804
ALCE,0001883984
WDDD,0000001961
BLPG,0001416697
LFLY,0001785592
JKSM,0000860543
ECPL,0001356914
AIAD,0000743758
BSAI,0001416090
BIOLQ,0000811240
NIHK,0001084475
VRPX,0001708331
BHILQ,0001830210
YCRM,0001624517
LEEN,0001230524
PNXP,0001710495
SPIEF,0001210618
TMGI,0001434601
MTLK,0001098462
DGWR,0001637866
FLXT,0000925660
LUXH,0001893311
SATT,0001661600
NCNCF,0001964021
VINC,0001796129
GSLR,0001838876
FCHS,0001416876
PLTYF,0001433309
CYTOF,0001601936
AOXY,0000352991
MGTI,0001001601
CTKYY,0001734262
VHAI,0001880431
LOWLF,0001838128
CTHR,0001015155
SCPX,0001476963
EMDF,0000894552
GRPS,0001990446
KEGS,0000884380
VMHG,0000895287
JNCCF,0001887706
GRVE,0000918573
EMED,0001715819
KRBPQ,0001792581
MULN,0001499961
SPOWF,0001227282
TCBPY,0001872812
BACK,0001729944
CWNOF,0001145898
SHMP,0001465470
BISA,0000918545
SING,0001443611
INND,0001609139
CIRX,0000813716
NBND,0001725911
BRSHF,0001913210
GNLN,0001743745
CNBX,0001343009
IPSI,0001591913
TUPBQ,0001008654
VEVMQ,0001834975
FSTJ,0001525306
JEWL,0001884072
NUVOQ,0001990145
HGYN,0001324759
NVOS,0001138978
SONG,0001671132
STRG,0001803096
ACAN,0001508348
SHRG,0001644488
ATDS,0001068689
URAL,0001405227
SOUL,0002025608
COPL,0002045473
FCHL,0002023796
APUS,0001894525
NBBI,0001130781
PDSRX,0001756404
ETI-P,0001427437
ZLME,0001489300
BRRR,0001841175
BITB,0001763415
EIIA,0001896036
BNO,0001472494
LHAI,0002017758
XSIAX,0001124959
TACH,0002009183
USCI,0001479247
DFDV,0001805526
WDSP,0001813744
ELC,0001348952
TLIH,0001982012
FXA,0001353614
CETH,0001992508
FXF,0001353615
BAR,0001690437
MXUBY,0002061911
ATHNY,0002019367
SOAGY,0001715801
IFHLY,0002035057
PMDIY,0002013003
PBRRY,0002034467
DDCIU,0001867506
PCAP,0002056634
NPAC,0002048948
ICR-PA,0001690012
ZCSH,0001720265
IAUM,0001759124
EZET,0002011535
BTC,0002015034
ALEH,0001806905
WYGC,0000723533
CHAR,0002024459
PPLT,0001460235
FGDL,0001858258
UGA,0001396878
CGEH,0001009759
BTCW,0001850391
LCCC,0002049248
EZBC,0001992870
MGNO,0002033615
ETHV,0001860788
BHIC,0001784440
RAN,0001955514
MGTE,0001965052
SVXY,0001415311
KTN,0001283337
CCCM,0002056263
MPJS,0002016864
SKNGY,0002007358
SGIHY,0002027330
FBIC,0001837254
JLHL,0002007846
POAS,0002024258
VTEK,0002013100
REVFF,0001002366
DAAQ,0002052162
IBIT,0001980994
NHPAP,0001561032
OMSE,0002012219
KOBCY,0001988900
KYTFY,0002042187
ODOT,0001857629
RSHGY,0001447391
SMIP,0002042176
DCR,0002041675
GVSE,0002017541
TGHL,0002024114
UUP,0001383151
UDN,0001383149
TMGX,0001991879
HNGE,0001673743
NOMA,0001994214
RAL,0002041385
GLSA,0002040733
YGSHY,0002053843
INKS,0001997799
ETOR,0001493318
LRVIY,0002029970
KKSIY,0002033019
GGTKY,0002059690
TVCN,0001952670
CPPBY,0001551468
MLCI,0002051820
BGIN,0001945565
BXRLY,0002056450
GFTTY,0002023719
DTZNY,0001999474
TDGGF,0001972589
BGL,0002019435
FFFZ,0001954705
VWAV,0002038439
DLXY,0002025218
FLYB,0002013602
ELCG,0002039096
QMSK,0002030771
JRWP,0001998284
DAIC,0002033770
AHMA,0002010959
AGRZ,0002009233
VCKB,0002043685
CAST,0001633369
WTG,0002053927
PMHMY,0002030632
OABIW,0001846253
VNME,0002055879
PRDIY,0002007360
LDIN,0002035693
CRE,0002003977
SYNSY,0002004340
FOMTF,0002002979
SCAG,0002000366
SNROY,0001584273
TMRD,0002059729
SAFX,0002019793
PTNM,0002046573
NSNFY,0002027166
HCHL,0002046656
GIBO,0002034520
EGG,0001982961
TDIC,0002041338
GTER,0002043766
OAK-PA,0001403528
CHPG,0002024460
NCIQ,0002031069
MGCLY,0002039784
GJH,0001286405
HPOT,0001990643
LFS,0002030277
CCCX,0002007825
RGNT,0001912966
CTBB,0000068622
BYLT,0001753681
CLUS,0001346287
ODRS,0001610718
GJO,0001340909
USIC,0001940366
ARAI,0001818274
MGPFY,0001987325
KCHV,0002053799
MDDTY,0002038958
KTH,0001283464
EZPZ,0002033807
PMI,0002030617
LAWR,0002007599
CMDB,0002033535
RCWLY,0001969729
UNL,0001405513
TFSA,0001577134
LPCHY,0002023870
DLHZ,0001950851
QHT,0002037080
SMPHY,0002063413
GWKSY,0002062522
USL,0001405528
DNMRQ,0001779020
CHSCP,0000823277
GLDM,0001618181
GTEN,0001986817
TVA,0002033991
DEFI,0001985840
BITW,0001723788
QSEA,0002047455
GOEVQ,0001750153
MAAS,0001750264
LVDW,0001503658
TPTA,0001674356
FBTC,0001852317
ENGCQ,0000933738
FXB,0001353611
YMAT,0001875016
FXC,0001353612
GLTR,0001483386
UYSC,0002036973
PEW,0002051380
QETH,0001995569
BGXXQ,0001886799
IPCX,0002012318
ETH,0002020455
AIMUF,0001903464
XPTFX,0001677615
BTCO,0001855781
IVHI,0001009919
HZEN,0001748945
HBANP,0000049196
YOUL,0002028177
FOFA,0001871181
SIVR,0001450922
QVCD,0001254699
GSHR,0002044635
RAAQ,0002052161
ETHA,0002000638
ETHE,0001725210
HODL,0001838028
SVIX,0001793497
CFND,0002044327
ARKB,0001869699
STBXF,0001914818
PALL,0001459862
ETHW,0002013744
AAAU,0001708646
EMA,0001127248
PLTM,0001690842
HTO,0000766829
AIDG,0001702015
OUNZ,0001546652
BIORQ,0001580063
FETH,0002000046
AHL,0001267395
GXLM,0001761325
SGOL,0001450923
SMFSY,0002048270
EDVLY,0002020414
LOTMY,0002041918
AVG,0002019042
SCTAY,0002032517
PELI,0002037431
PCPGY,0002053411
SKUB,0001977251
EVOY,0001804468
PRGY,0001997698
HAVA,0002042460
AII,0002007587
VNTG,0002027160
MREGY,0002063417
MSGY,0002020228
GLXY,0001859392
GJP,0001343491
FMFC,0002024656
BSAA,0002051587
TSLVF,0001852753
DDHLY,0002034300
CABI,0001987101
SCSXY,0002063116
LSHGY,0002063675
GLIV,0001852024
MROSY,0001516535
SSPGY,0001984171
DTDT,0002047713
GJS,0001356284
KMYGY,0002003770
PLBL,0002035697
TKMTY,0002044863
CPAXF,0001555812
SDHI,0002034037
FTRK,0002027262
AVBC,0002058758
IDPEY,0002062803
RNBW,0002046919
ZGM,0002011458
MSMU,0002061918
GYGLF,0002023275
UHL,0002032241
